AP106,B-003(p),Sidor Belarsky Sings A Salute To Israel's 20 Anniversary,סידאָר בעלאַרסקי  20 ישׂראל,Artistic Enterprises B 120,,x,8,"33 1/3 rpm 12""/Audio CD copy x172",,Hebrew,Zionist & Israeli Songs,New York,,12,Liner Notes by Avraham Soltes,http://faujsa.fau.edu/belarsky/belarsky_playlist.php?jsa_num=403261&queryWhere=jsa_num&queryValue=403261,1968,,,x
AP107,B-003(q),Sidor Belarsky                   Purim Festival in Town Hall,לכּבוד יום טוב,Artistic Enterprises B 116,,x,8,"33 1/3 rpm 12""/Audio CD copy x167",,Yiddish/Hebrew,Purim Songs,New York,,12,,http://faujsa.fau.edu/belarsky/belarsky_playlist.php?jsa_num=402873&queryWhere=jsa_num&queryValue=402873,,,,x
AP108,B-003(r),Sidor Belarsky in songs by Soviet Yiddish Poets & Composers,סידאָר בעלאַרסקי  לידער פֿון סאָװעטעשע-ייִדישע דיכטער און קאָמפּ...,Artistic Enterprises B 121,,x,8,"33 1/3 rpm 12""/Audio CD copy x166",,Yiddish,Songs of Literary Origin,New York,,12,Liner Notes by Elizabeth P. Gordon (Chana Mlotek),http://faujsa.fau.edu/belarsky/belarsky_playlist.php?jsa_num=401358&queryWhere=jsa_num&queryValue=401358,,,,x
AP109,B-003(s),Seder Nights with Sidor Belarsky,לכּבֿד יום טובֿ פּסח,Artistic Enterprises B 112-113,,x,8,"33 1/3 rpm 12"" - 2 album set",,Yiddish/Hebrew,Passover Songs,New York,,41,,http://faujsa.fau.edu/belarsky/belarsky_playlist.php?jsa_num=400945&queryWhere=jsa_num|A|B&queryValue=400945,,,,
AP110,B-003(t),Sidor Belarsky in Rosh Hashana T'filos,װי מײַן זײדן האַט געדאַװענט,Artistic Enterprises  B 108,,x,9,"33 1/3 rpm 12""",,Hebrew,Cantorial/Prayers,New York,,8,,http://faujsa.fau.edu/belarsky/belarsky_playlist.php?jsa_num=400018&queryWhere=jsa_num&queryValue=400018,,,,x
AP111,B-003(u),Sidor Belarsky  Festival of Music for Sukkos & Simchas Torah,יום טובֿ תפילות לכּבֿוד סוכּות ושמחת תורה,Artistic Enterprises  B 118,,x,9,"33 1/3 rpm 12""/Audio CD copy",,,Cantorials,New York,,13,Songs composed for Sidor Belarsky by Cantor Israel Alter,http://faujsa.fau.edu/belarsky/belarsky_playlist.php?jsa_num=401910&queryWhere=jsa_num&queryValue=401910,,,,x
AP112,B-003(v),Sidor Belarsky                        Russian Operatic Arias,,RCA Victor  LPM 3274,,x,9,"33 1/3 10"" LP/Audio CD copy x174",,Russian,Operal/Russian/Classical,USA,,8,This album has not been catalogued at the title or track level.,,,,,x
AP113,B-003(w),Beethoven/ Fidelio/ NBC Symphony Orchestra/ Arturo Toscanini,,RCA Victor 09026-60273-2 (CD1),,,,Audio CD,,German,Opera/Classical,,"Based upon French novel ""Leonore"" by Jean-NicolasBoully.",,Sidor Belarsky sings the role of Rocco.,,,,,x
AP114,B-003(x),Sidor Belarsky                     24 Favorite Yiddish Songs,,CD Privately Issued,,,,,,,,,,,,,,,,x
AP115,B-003(y),"Sidor Belarsky Sings ""Songs Of The Holocaust""",,CD Privately Issued,,,,Audio CD,,Yiddish,Concert/Holocaust,New York,,19,,local,,,,x
AP116,B-004(a),"Jewish Song Treasury  Vol I            Mascha Benya, soprano",מאַשאַ בעניע    פֿאָלקס לידער,Music Internationale M7371,,x,9,Audio CD copy x168,,Yiddish/German/Italian/Russian/English,Concert/Operatic,,,19,,,,,,x
AP117,B-004(b),"Jewish Song Treasury  Vol II           Mascha Benya, soprano",מאַשאַ בעניע    פֿאָלקס לידער,Music Internationale M7372,,x,,Cassette X2/Audio CD copy x180,,Yiddish,Operatic/Concert,,,,,,,,,x
AP118,B-004(c),Let's Sing A Yiddish Song...   Masha Benya & Children Chorus,לאָמיר זינגען לידער  פֿאַר ייִדישע קינדער,Famous Records FAM 1007,,x,9,"33 1/3 rpm 12""/Audio CD copy",,,,,,,,,,,,x
AP119,B-004(d),The Art of Mascha Beyna,,Musique International CM 7375,,x,,Cassette/Audio CD copy x179,,Yiddish/English/German/Hebrew,Concert/Art Song,"Chicago, IL",,,,,1993,,x,x
AP120,B-004(e),"Mascha Benya, A Yiddish Song Recital Featuring the poetry of Itzik Manger",,Musique International CM 7377,,,,Cassette/ #2/Audio CD copy x181,,Yiddish,Literary Origin/Children's Songs/Art Songs/Concert,"Chicago, IL","Liner Notes by Barry Serota. Short English summaries of recorded -
items.",14,,,1997,"Gift from Masha Benya, 1999",x,x
AP121,B-005(a),Herschel Bernardi sings Fiddler On The Roof,,Columbia OS 3010,,x,9,Audio CD copy x176,,,,,,,,,,,,x
AP122,B-005(b),An Evening With Herschel Bernardi  Chocolate Covered Matzohs,,Vanguard VRS 9074,,x,9,"33rpm album 12""/ CD",,English/Yiddish,Folk/Humor/SKetches,New York,"Reissued 5 1/4 CD/ with album/ Gift of Jerry Wasserman, November 2001",8,,,No Date Given,,,x
AP123,B-006(a),Bialystok in America,,Privately Issued,,x,9,Audio CD copy x175,,,,,,,,,,,,x
AP124,B-007(a),Theodore Bikel Sings More Jewish Folk Songs,,Elektra Records EKL 165,,x,9,33 rpm album/CD,,Yiddish,Folk/Theatre/Literary Origin,New York,"Reissued 5 1/4 CD with album - Gift of Jerry Wasserman, November 2001",14,,local,1959,,,x
AP125,B-007(b),Theodore Bikel Sings Jewish Folk Songs,,Elektra Records EKL 141,,,10,"33 rpm 12""",,Yiddish,Folk,New York,"Reissued 5 1/4 CD with album - Gift of Jerry Wasserman, November 2001",15,,local,,,,x
AP126,B-007(c),Theodore Bikel sings Yiddish Theatre and Folk Songs,,Elektra Records EKL 281,,x,10,"33 rpm 12"" Alb/Audio CD copy",,Yiddish,Folk/Theatre,New York,,16,,,,,,x
AP127,B-007(d),Theodore Bikel  / From Bondage to Freedom,,Elektra Records EKS 7200,,x,10,,,,,,,,,,,,,
AP128,B-007(e),Theodore Bikel  / Songs of Russia Old & New,,Elektra Records EKL 185,,x,10,"33 1/3 rpm 12""/Audio CD copy x177",,Russian,Folk/Pop,New York,,14,,local,,,,x
AP129,B-007(f),Theodore Bikel                      Songs of a Russian Gypsy,,Elektra Records EKS 7150,,x,10,"33 1/3 rpm 12""/Audio CD copy",,,,,,13,,local,,,,x
AP130,B-007(g),Theodore Bikel & The Pennywhistlers       Songs of the Earth,,Elektra Records EKS 7326,,x,10,"Audio CD Copy/33 rpm 12"" alb",,Serbian/Macedonian/Russian/English/Other,World/Compilation/Folk,New York,,12,,,,,,
AP131,B-007(h),Theodore Bikel Sings Songs Of Israel,,Elektra Records EKL 132,"Includes songbook, Elecktra records new releases and cat for 1959. (Added from dupe LP 08/26/09).",x,10,"Audio CD Copy/33  rpm 12"" alb X10",,Hebrew,Israeli/Pioneer/Folk,"New York, NY",,18,,,,,,
AP132,B-007(i),Theodore Bikel      Song Of Songs and other Bible Prophecies,,Legacy LEG 118,,x,10,"Audio CD Copy/33 rpm 12"" alb X8",,English,Spoken Word/Biblical,"Los Angeles, CA",,9,,,,,,
AP133,B-007(j),Silent No More                                Theodore Bikel,,Star Record Co. ST 119,,x,10,"Audio CD Copy/33 rpm 12"" alb X18",,Russian/Yiddish/Hebrew,Protest,New York,,22,,,1971,,,
AP134,B-007(k),"One People, Many Voices, Part II With Theodore Bikel",,Natl Fdtn for Jewish Culture,,,,Cassette/Audio CD Copy,,,,,,4,Two Cassettes,local,,,x,x
AP135,B-007(l),"Theodore Bikel, History and Origin of Jewish Music (Lecture)",,"Lecture, 1988",,,,Cassette Copy/Audio CD Copy X37,,English/Yiddish/Ladino,Instrucional/Folk/Educational,,,,"Sponsored by Federation of Orange County, NJ. ? California?",,,,x,
AP136,B-007(m),Theodore Bikel                A Harvest of Israeli Folksongs,,Elektra,,x,10,"33 rpm 12"" alb/Audio CD copy x188",,Hebrew,Folk/Pop,New York,,15,,local,,,,
AP137,B-007(n),Theodore Bikel                             An Actors Holiday,,Elektra 105  EKL 105,,x,10,,,,,,,,,local,,,,
AP138,B-007(o),Rise up and fight!                 Songs of Jewish Partisans,,U.S. Holocaust Musuem USHMM-02,,,,,,,,,,,"Featuring Theodore Bikel, Frieda Enoch & Noble Voices conducted -
by Robert DeCormier.",,,,,x
AP139,B-007(p),Theodore Bikel and Cynthia Gooding    A Young Man and a Maid,,Elektra EKL 109,,x,10,"33 1/3 rpm 12""/Audio CD copy",,,,,,,Love Songs of Many Lands,local,,"Gift of Morris and Rita Shelanski, April 2004",,x
AP140,B-008(a),Music Of A People        Stanley Black Conducting London Festival Orchestra & Chorous,,London Phase 4 SP 44060,,x,11,"Audio CD Copy/33 rpm 12"" alb/X14",,Hebrew/English/Yiddish,Orchestral/Choral/,England,,10,,,,,,x
AP141,B-008(b),Russia   Stanley Black    London Festival Orchestra & Chorus,,London Phase 4 SP 44075,,x,11,,,,,,,,,,,,,
AP142,B-008(c),Spirit Of A People       Stanley Black Conducting London....,,London Phase 4 SW 95750,,x,11,,,,,,,,,,,,,
AP143,B-009(a),Ives  Copeland  Bloch                   Nieuw Amsterdam Trio,,Decca DL 10126,,x,11,,,,,,,,,local,,,,
AP144,B-009(b),Sacred Service by Ernest Bloch  Leonard Bernstein Conducting,עבודת הקודש,Columbia MS 6221,,x,11,"33 1/3 rpm 12""/Audio CD copy",,,,,,,Lp has only five tracks. Five main entries linked to Mp3 files. See LP or CD copy for wherein the other catalgued entries fall.,local,,,,x
AP145,B-009(c),Sacred Service by Ernest Bloch       Ernest Bloch Conducting,,London LLP 123,,x,11,Audio CD Copy,,English,Cantorial/Choral/Orchestral/Classical,,,2,Lp has two tracks (one on each side).,,,,,x
AP146,B-009(d),"בּ  Bloch ""Schelomo""               Bruch  Kol Nidrei  Canzone",,Westminster XWN 18007,,x,11,,,,,,,,,local,,,,
AP147,B-009(e),Bloch / Five Jewish Pieces,,Covenent Club of Ill. E2-CL,,x,11,"33 1/3 rpm 10""/r/s/CD copy x187",,,Instrumental/Classical,Illinois,,5,See Ephemera Folder 1087 (Paper analyzing Bloch's life and works),,,"Princeton Record Exhange, Princeton, NJ",,
AP148,B-009(f),Bloch                   Schelomo             Israel Symphony,,Vanguard VCS 10007,,x,11,,,,,,,,,local,,,,
AP149,B-010(a),Sing Mayn Folk                                     Ben Bonus,זינג מײַן פֿאָלק...,Famous Records 1017,,x,12,"33 1/3 rpm 10""/Audio CD copy x190",,Yiddish,Folk/Theater/Pop,,,,,local,,,,
AP150,B-010(b),Once Upon A Town / Cavalcade of Life in the Shtetl  Ben Bonus,אַמאָל אין אַ שטעטל,Famous Records FAM 1021,,x,12,"33 1/3 rpm 12""/Audio CD copy x189",,Yiddish,Folk/Pop,"New York, NY",,12,,,,,,
AP151,B-010(c),Songs Of Our People sung by Ben Bonus,געזאַנג פֿון פֿאָלק,Tikva Records T 23,,x,12,"33 1/3 rpm 12""/Audio CD copy",,Yiddish,Folk/Theater,"New York, NY",,13,Second copy with different cover on shelf,local,,,,x
AP152,B-010(d),"Ben Bonus sings israeli songs in yiddish -Sing, Israel, Sing","""זינג, ישׂראל, זינג""",Tikva Records T 125,,x,12,"33 1/3 rpm 12""/ Audio CD copy",,Yiddish,Israeli/Yiddish,"New York, NY",,11,,local,,,,x
AP153,B-010(e),Let's Sing Yiddish     Original Cast Album         Ben Bonus,לאָמיר זינגען ייִדיש,Roulette Records SR 42022,,x,12,"33 1/3 rpm 12""/ Audio CD copy",,Yiddish,,,,12,,local,,,,x
AP154,B-010(f),Ben Bonus      Mina Bern               Mit Lid Iber Der Velt,מיט ליד איבער דער װעלט,Londisc ST 130 (Argentina),,x,12,"33 1/3 rpm 12""/ Audio CD copy",,Yiddish,,,,13,,local,,,,x
AP155,B-011(a),Songs Of The Ghetto Sung By Cantor Abraham Brun,,Folkways Records FW 8739,,x,12,"33 1/3 rpm 12""/Audio CD copy x184",,Yiddish,Concert/Holocaust,"New York, NY",,14,,local,1965,,,x
AP156,B-011(b),Cantorials                        Cantor Abraham Brun  Vol 2,חזן אברהם ברין,Folkways Records FR 8924,,x,12,"33 1/3 rpm 12""/Audio CD copy x183",,Hebrew,Cantorial/Religious,"New York, NY",,8,,,1963,,,x
AP157,B-012(a),A Khasene In Shtetl          Oysgefirt Durkh Di 4 Burshteyns,אַ חתונה אין שטעטל  אױסגעפֿירט דורך די פֿיר בורשטײנס,Makolit 12015,,x,12,CD Copy x99/Audio CD copy x186,,Yiddish,Theater/Musical,Israel,,,,local,,,,x
AP158,B-012(b),Mit A Yiddish'n Taam  With a Jewish Flavor  The 4 Burshteyns,,Famous Records FAM 1005,,x,12,,,,,,,,,local,,,,
AP159,B-012(c),Di Freylekhe Kabtsonim                           4 Burshteyns,די פֿרײלעכע קבּצנים       4 בורשטײנס,Makolit Records 12022,,x,12,"33 rpm 12"" Alb/Audio CD Copy",33:00:00,Yiddish,Theater/Klezmer,,,,,local,,,,
AP160,B-012(d),Songs From Two Great Yiddish Musicals               Burstein,בורשטײן   לידער פֿון צװײ גרױסע ייִדישע אָפּערעטעס,Makolit Records 12009,,x,13,33 rpm album/Audio CD copy,,Yiddish,Theatre,Israel,,10,"""Zug Es Mir Zingendik"" and ""Tate Hob Khasene"". Same songs as on -
Cassette under Catalog # B-12(q). But  ""Tate Hob Khasesne"" was -
retitled ""The Rebbitzin""",local,1963,Purchase,,x
AP161,B-012(e),Mike Burstein               Songs By Gebirtig Sung In Hebrew,מייק בּורשטיין   בּשירי גבּירטיג בּעברית,CBS S 63239,,x,13,"33 rpm 12"" Alb/Audio CD copy",,Hebrew,Literary Origin/Hebrew Translation,Israel,,12,,local,,,,x
AP162,B-012(f),Peysekhe Burshteyn Zingt Lider Fun Mit 30 Yor Tsurik,פּסחקע בורשטײן זינגט לידער פֿון מיט 30 יאָר צוריק,Makolit 12019,,x,13,"33 rpm 12"" Alb/Audio CD copy",,,,,,11,,local,,,,x
AP163,B-012(g),"Peisachke Burstein          ""The Vilner Komiker"" At His Best",,Greater Recording Co GRC 100,,x,13,"33 rpm 12""",,,,,,,,local,,,,
AP164,B-012(h),Lillian Lux Sings In Yiddish Songs of the 6 Day War,ליליאַן לוקס    לידער פֿון די 6 - טאָגיקער מלחמה,"CBS 6429 (5"")",,x,13,,,,,,,,,,,,,
AP165,B-012(i),A Wedding In Shtetl     Lillian Lux  Peseach & Mike Burstein,אַ חתונה אין שטעטל  ליליאַן לוקס   פּסח בורסטײן  מײַק בורשטײן,CBS 53679,,x,13,"33 rpm 12"" Album/VHS",,Yiddish,Theater,,,,,,,,,
AP166,B-012(j),Mike Burstyn                               Live In Jerusalem,מײַק בורשטײן,BAN 14640,,x,13,,,,,,,,,,,,,
AP167,B-012(k),Mike Burstyn   Rozhinkes mit Mandlen and other great...songs,מײַק בורשטײן  ראָזהינקעס מיט מאַנדלען און באַליבטע ייִדישע לידער,BAN 14784,,x,13,,,,,,,,,,,,,
AP168,B-012(l),Mike Burstyn                                        Hershele,"מייק בורשטיין  ""הרשלה"" קומדיה מוסיקלית צבעונית",BAN 14654,,x,13,,,,,,,,,,,,,
AP169,B-012(n),Peysekhke Burstein  Lillian Lux  Mike Burstein  Susan...,פּסחקע בורשטײַן  ליליאַן לוקס  מאָטעלע  זיסעלע  שירי בּיידיש,Koliphon 9 פון'קול (Cassette),,,,Audio CD copy x185,,,,,,,,,,,x,
AP170,B-012(o),A Concert With Lillian Lux,,Lillian Lux LL 400,,,,Audio CD Copy/Cassette X34,,English/Yiddish/Hebrew,Theater/Pop,New York,,12,,local,,,x,
AP171,B-012(p),"The Burstein Family                  II. "" My Shtetale Belz""",,EU351-372 Cassette Priv Issued,,,,Audio CD Copy X35,,Yiddish,Theater/Pop,,,9,,local,1954,,x,
AP172,B-012(q),The Burstein Family                          III. Cast Album,,EU778-447 Cassette Priv Issued,,,,Cassette/ CD Copy x,,Yiddish,Theatre,New York,,10,"""The Rebitzin"" and ""Tell Me In Song"". Same songs as on Album 
B-12(d) but ""The Rebitzin"" is referred to as ""Tate Hob Khasene"".",,1963,"Gift of Robert & Molly Freedman, Purchase",x,
AP173,B-012(r),Di Beste Lider Fun Mike Burstein,די בעסטע לידער פֿון מײַק בורשטײן,Hataklit 40124 (Cassette),,,,Cassette/ Audio CD copy,,,,,,10,,local,,,x,x
AP174,B-012(s),Mike Burstein/ Ai Bai/ Yababi - His Greatest Yiddish Songs,מײַק סורשטײן  - אײ בײ יאַבאַבאי,Hataklit CD 233,,,,,,,,,,,,,,,,x
AP175,B-012(t),Ruth Levin/ Mike Burstyn                Songs of Leibu Levin,לידער פֿון לײבו לעװין       נאָך שענער װי געװען...,Workmen's Circle AR (CD),,,,,,,,,,,More Beautiful Than Before...,,,,,x
AP176,B-013(a),Babi Yar/ Yevgeni Yevtushenko   A Tsikl Lider/ Yosef Shrogin,באַבי יאָר   יעװדעני יעװטושענקאָ      אַ ציקל לידער  יוסף שראָגין,Js 200A  Album Priv Issued,,x,13,,,,,,,,,,,,,
AP177,B-014(a),Wenn Die Jidden Lachen        Belina             Jens Brenke,,Odeon SME 74 137,,x,13,,,,,,,,,,,,,
AP178,B-014(b),"Belina   Siegfried Behrend      Jiddish Songs    ""Es Brennt""",,Columbia SMC 83715,,x,14,,,,,,,,,,,,,
AP179,B-015(a),Songs of H. N. Bialik,רסיסי לילה תלויים           שירי ח. נ. בּיאליק,Hed Arzi BAN 14423 ארצי הד,,x,14,,,,,,,,,,,,,
AP180,B-015(b),Songs by Chaim Nachman Bialik,ח. נ. בּיאַליק   שׁירים וּפזמוֹנות,CBS S 63440,,x,14,Audio CD copy x196,,,,,,,,,,,,
AP181,B-016(a),Songs of...Bobover Chassidim sung by Rabbi Laizer Halberstam,with the Chassidic Chorus directed by Vevel Pasternak,Collectors Guild CGL 627,,x,14,,,,,,,,,,,,,
AP182,B-016(b),Songs of...Bobover Chassidim  Vol 2  Rabbi Laizer Halberstam,with the Chassidic Chorus directed by Vevel Pasternak,Collectors Guild CGL 636,,x,14,,,,,,,,,,,,,
AP183,B-017(a),Alexander Uriyah Boskovich,א. א. בּוסקוביץ  סויטה שמית  בתופים ובמחולות  שרשרת הזהב,Jerusalem Records ATD 8504,,x,14,,,,,,,,"Semitic Suite / With Timbrels & Dance/ The Golden Chain, Suite -
on Jewish Folksongs.",,,,,
AP184,B-017(b),A. U. Boskovich          Semitic Suite    Golden Chain Suite,א. א. בּוסקוביץ     סויטה שמית     שרשרת הזהב,CBS S 72748,,x,14,,,,,,,,Duplicated on Album B-17(a),,,,,
AP185,B-018(a),Ruth Ben-Zvi                              Israeli Percussion,,Prestige International 13070,,x,14,"33 1/3 rpm 12""/Audio CD copy x195",,,Instrumental/Yemenite,,,,,local,,,,
AP186,B-019(a),Pinchos Borenstein Sings Best Loved Jewish Folk Songs  Vol 3,,Greater Recording GRC 200,,x,14,,,,,,,,,,,,,
AP187,B-020(a),Festival of Bible Songs,"פסטיבל שירי התנ""ך",CBS S 64483,,x,14,,,,,,,,,,,,,
AP188,B-021(a),Songs of the Bostoner Rebbe,בּאָסטענער רבּין'ס ניגונים,Collectors Guild CGL 639,,x,14,"33 1/3 rpm 12""/Audio CD copy x198",,Hebrew,Chassidic,,,,,local,,,,
AP189,B-022(a),Andrea Baron /  The Time of Singing,עת הזמיר,JPLP 001 (Privately Issued),,x,15,"33 1/3 rpm 12""/Audio CD copy x197",,Yiddish/Hebrew/Ladino,Compilation,England,,14,,,1982,"Jerusalem the Golden / Golders Green Road, London",,
AP190,B-023(a),Bashana Haba'ah (Any Time Of The Year),בּשנה הבּאה,CBS S 64581,,x,15,,,,,,,,,,,,,
AP191,B-024(a),Freyen Zikh Iz Gut   Zelig Barditshiver    Lider Mit Nigunim,פֿרײען זיך איז גוט   זעליג באַרדיטשעװער געזונגען פֿון אריה לייש,EMI POC 1012,,,15,"33 13 rpm 12""",,Yiddish,Folk/Literary Origin,USA,,9,,,,,,
AP192,B-025(a),Sonia Bernd't Zingt Jiddish,סוניה ברנד'ט זינגט ייִדיש,Polydor 656016,,x,15,,,,,,,,,,,,,
AP193,B-026(a),Chazzan Hans Bloemendal zing Het Joodse Lied,,Imperial SALI 8009 (,,x,15,,,,,,,,,,,,,
AP194,B-026(b),The Amsterdam Synagogue               Cantor Hans Bloemendal,,Philips 422 030-2 (CD),,,,,,,,,,,,,,,,x
AP195,B-027(a),Songs of the Holidays & Other Songs sung by Gene Bluestein &,Children of the Mount Zion Hebrew Congregation,Folkways Records FC 7554,,x,15,,,,,,,,,,,,,
AP196,B-028(a),The World Of The Barry Sisters     Memorable Jewish Melodies,,Roulette SR 25258,,x,15,,,,,,,,,,,,,
AP197,B-028(b),Our Way (Tahka - Tahka)                    The Barry Sisters,,Mainstream MRL 393,,x,15,Audio CD copy x192,,,,,,,,,,,,
AP198,B-028(c),The Best Of The Barry Sisters,די בעסטע שלעגערן פֿון די שװעסטער באַרי,Roulette RR 30748,,x,15,,,,,,,,,,,,,
AP199,B-028(d),The Barry Sisters Sing,,Cadence 1017,,x,15,"33 1/3 rpm 12""",,,,,,,,,,,,
AP200,B-028(e),At Home With The Barry Sisters,,Roulette R 25060,,x,15,"33 1/3 rpm 12""/Audio CD copy x191",,Yiddish,Pop,,,,,local,,,,
AP201,B-028(f),Golden Voices of Israel No 3     Bagelman Sisters and Others,,RCA TDP 2003,,x,16,,,,,,,,,,,,,
AP202,B-028(g),The Barry Sisters                         A Time To Remember,,ABC Paramount,,,,Cassette/Audio CD Copy X17,,Yiddish,Pop,,,11,,,,From cassette copy courtesy of Charlie Bernhaut,x,
AP203,B-028(h),The Barry Sisters sing Fiddler On The Roof,,ABC Paramount,,,,Cassette/Audio CD Copy X18,,English,,,,,,,,From cassette copy courtesy of Charlie Bernhaut,x,
AP204,B-028(i),The Barry Sisters,,Banner BAS 1009,,,,Cassette/Audio CD Copy X19,,Yiddish,Pop/Theater/Folk,"New York, NY",,12,,,,From cassette copy courtesy of Charlie Bernhaut,x,
AP205,B-028(j),Shalom                                     The Barry Sisters,,Roulette SR 25157,,,,Cassette/Audio CD Copy X20,,Yiddish/Hebrew,Pop/Theater/Folk,,,12,,,,From cassette copy courtesy of Charlie Bernhaut,x,
AP206,B-028(k),The Barry Sisters In Israel                    Recorded Live,,Roulette SR 25198,,x,16,Audio CD copy x194,,,,,,,,,,,,
AP207,B-029(a),Jewish Melodies                   Emil Bruh and His Ensemble,,DANA International DILP 8004,,x,16,,,,,,,,,,,,,
AP208,B-030(a),"Bilder aus Israel  Theodore Mamlock, Violin","Klavier ,Richard Laugs",Da Camera Magna SM 93399,,x,16,"33 1/3 rpm 12""/Audio CD copy x193",,,Instrumental/Classical,,,,"Kompositionen von Bloch, Chajes, Achron, Engel, Ben-Haim, Lavry, -
Kaminski u. Kougouell",local,,,,
AP209,B-031(a),Jewish Classic Songs by Henry Belasco,,ABC Recording No 346,,x,16,,,,,,,,,,,,,
AP210,B-032(a),The Law Shall Forth of Zion featuring B'nai Shalom Singers,,Shalom Records 706,,x,16,,,,,,,,,,,,,
AP211,B-033(a),Beth Abraham Youth Chorale sings Works by Charles Davidson,,Ashbourne Records ARC 1576,,x,16,,,,,,,,"Directed by Cantor Jerome B. Kopmar. Works by Charles Davidson, -
Samuel Bugatch, Sholom Kalib",,,,,
AP212,B-033(b),The Days of Awe                   Beth Abraham Youth Chorale,ימים הנוראים     הנה יום הדין,Amim Records ARC 5736,,x,16,,,,,,,,"Directed by Cantor Jerome B. Kopmar. Works by Charles Davidson, -
Samuel Bugatch, Sholom Kalib",local,,,,
